image_id,forehead_mean_l,forehead_mean_a,forehead_mean_b,forehead_std_l,forehead_std_a,forehead_std_b,forehead_p10_l,forehead_p90_l,forehead_contrast_l,forehead_ratio_a_b,forehead_ratio_a_l,forehead_ratio_b_l,forehead_brightness_ratio,forehead_chroma_energy,sternum_mean_l,sternum_mean_a,sternum_mean_b,sternum_std_l,sternum_std_a,sternum_std_b,sternum_p10_l,sternum_p90_l,sternum_contrast_l,sternum_ratio_a_b,sternum_ratio_a_l,sternum_ratio_b_l,sternum_brightness_ratio,sternum_chroma_energy
50,0.6072608828544617,-2.0435877559066284e-06,1.730805365696142e-06,0.1001746654510498,0.9999999403953552,1.0,0.5053763389587402,0.7204301357269287,0.21505379676818848,-0.7483461771306699,-3.365249513604662e-06,2.8501794935002567e-06,6.061970041528662,2.6780474473044807e-06,0.3432122468948364,3.944124273402849e-06,1.9709268599399365e-06,0.10141567885875702,1.0,0.9999999403953552,0.2321428507566452,0.4642857015132904,0.2321428507566452,1.3275736695458698,1.149176003282695e-05,5.742572228116376e-06,3.384189373552938,4.4091573992406135e-06
51,0.7504051327705383,1.075154273166845e-06,-1.3533092442230554e-06,0.11578373610973358,0.9999998807907104,1.0,0.5975610017776489,0.8658536672592163,0.2682926654815674,-0.4568690986134324,1.4327631747855255e-06,-1.8034357464891279e-06,6.48104541223249,1.7284104320468864e-06,0.5541097521781921,-9.616215947971796e-07,2.4250575734185986e-06,0.08719106018543243,0.9999999403953552,1.0,0.4653465449810028,0.6633663177490234,0.19801977276802063,-0.2807607096184872,-1.73543211536155e-06,4.376485321545869e-06,6.355059749703791,2.6087583878111775e-06
52,0.7107714414596558,-1.0149819900107104e-06,-1.2284233434911584e-06,0.12104848027229309,1.0,1.0000001192092896,0.5563910007476807,0.8270676732063293,0.2706766724586487,0.455470901871181,-1.427998513738552e-06,-1.7282934337865504e-06,5.871751286009808,1.593490618384714e-06,0.5999202728271484,-1.0110082939718268e-06,-1.0672069805650608e-07,0.06691282987594604,0.9999998807907104,1.0,0.5283018946647644,0.6886792182922363,0.16037732362747192,0.913517110276551,-1.685234946257894e-06,-1.7789117154252812e-07,8.965579670740176,1.0166253380048579e-06
53,0.6411369442939758,3.1380425298266346e-06,5.063556614004483e-07,0.1026507243514061,1.0,1.0,0.5307692289352417,0.7538461685180664,0.2230769395828247,2.083201603869048,4.894488865859065e-06,7.897764683979975e-07,6.245759127232758,3.178632878272203e-06,0.5296775698661804,-4.323323537391843e-06,-2.062888370346627e-06,0.06647185236215591,1.0,0.9999999403953552,0.45652174949645996,0.6086956262588501,0.15217387676239014,1.4115184801536116,-8.162164345225634e-06,-3.8946041763928664e-06,7.968344234431185,4.7902645895062715e-06
54,0.6298705339431763,2.295630338267074e-06,-6.130763807732365e-08,0.0959852784872055,0.9999999403953552,1.0,0.5038167834281921,0.7251908183097839,0.2213740348815918,-2.1630206510393752,3.6446008663001014e-06,-9.733355894577465e-08,6.562099748737889,2.2964488403748124e-06,0.3547373414039612,-2.543131586207892e-06,-3.224327542739047e-07,0.07857050746679306,0.9999999403953552,1.0,0.2638888955116272,0.4583333432674408,0.1944444477558136,1.923070627212515,-7.1690350023706066e-06,-9.089312223702705e-07,4.514847084407607,2.5634900323186207e-06
55,0.7276648879051208,1.6473588857479626e-06,-1.9981747811925743e-07,0.11084936559200287,0.9999999403953552,1.0,0.6000000238418579,0.8500000238418579,0.25,-1.3730079081113546,2.263894615825057e-06,-2.7460058447223965e-07,6.564397726782213,1.6594331330351063e-06,0.47206100821495056,1.3646625802721246e-06,1.589457156114804e-06,0.13839614391326904,0.9999999403953552,1.0,0.30000001192092896,0.6499999761581421,0.34999996423721313,0.5270072057572295,2.8908544990359273e-06,3.367051634011298e-06,3.410923049906168,2.094917184310524e-06
56,0.665679395198822,-2.686182597244624e-06,-2.061753093585139e-06,0.0896754264831543,1.0,0.9999999403953552,0.5833333134651184,0.7727272510528564,0.18939393758773804,0.8773348193466695,-4.035243664404941e-06,-3.0972116776390043e-06,7.423136952539807,3.386207726151449e-06,0.5703552961349487,1.5807294175829156e-06,-2.222969442300382e-06,0.09751278907060623,1.0000001192092896,0.9999999403953552,0.460317462682724,0.6984127163887024,0.2380952537059784,-0.4904574634920138,2.771477107020325e-06,-3.8975101307103266e-06,5.848980965368644,2.7276910809351735e-06
57,0.6656592488288879,1.930906591951498e-06,2.29335967105726e-07,0.11078240722417831,1.0,0.9999999403953552,0.5440000295639038,0.7919999957084656,0.24799996614456177,1.5706907172800835,2.900738921016522e-06,3.445240533878991e-07,6.008663801808116,1.9444781440402117e-06,0.538305401802063,2.3069835606293054e-06,4.995437166144256e-07,0.07853628695011139,0.9999999403953552,0.9999999403953552,0.4444444477558136,0.6296296119689941,0.18518516421318054,1.5384570220052445,4.2856327788529454e-06,9.27991409617509e-07,6.854150718804522,2.360448489974484e-06
58,0.6781921982765198,1.8437702919982257e-06,3.633045082551689e-07,0.12126356363296509,1.0,0.9999999403953552,0.5177304744720459,0.8085106611251831,0.2907801866531372,1.3524273416787735,2.718650521243454e-06,5.356947093813801e-07,5.5926742154387865,1.8792229924555927e-06,0.44900479912757874,3.4513928426349594e-07,-2.0890008727292297e-06,0.11129764467477798,0.9999999403953552,1.0,0.3214285671710968,0.6071428656578064,0.2857142984867096,-0.11173168881579322,7.686744468202948e-07,-4.652503100824472e-06,4.034243188132285,2.117320422563718e-06
59,0.6524406671524048,1.8102782632922754e-06,-9.139378676081833e-07,0.10441645979881287,0.9999999403953552,1.0,0.5528455376625061,0.7642276287078857,0.21138209104537964,-0.9458396188976347,2.774620865637341e-06,-1.4007962912563266e-06,6.248396277878257,2.0279028123647075e-06,0.6817181706428528,2.4159749045793433e-06,-3.5876320225725067e-07,0.05678963288664818,0.9999999403953552,1.0,0.6194690465927124,0.76106196641922,0.14159291982650757,-1.778069129754026,3.543944498877901e-06,-5.26262451911014e-07,12.004077714779775,2.4424671491856434e-06
60,0.7370019555091858,3.723871202510054e-07,1.6371409401472192e-06,0.0988292470574379,1.0,1.0,0.6290322542190552,0.8306451439857483,0.20161288976669312,0.14120865312197414,5.052722210506306e-07,2.2213492197139693e-06,7.457261086080827,1.6789587920002555e-06,0.5132447481155396,2.11795168070239e-06,-4.2915343101412873e-07,0.1412968635559082,1.0,1.0,0.35185185074806213,0.7037037014961243,0.35185185074806213,-1.4819624224667673,4.126583977517153e-06,-8.361558426734782e-07,3.632367363519693,2.1609932876205974e-06
61,0.681053102016449,-2.929142510765814e-07,1.5485854873986682e-06,0.11075840145349503,1.0000001192092896,1.0,0.5317460298538208,0.7857142686843872,0.2539682388305664,-0.11493208782867156,-4.3008954825956966e-07,2.273806857360748e-06,6.148950726339974,1.5760443427345327e-06,0.5058479905128479,-1.639411607357033e-06,1.7870040665002307e-06,0.09818882495164871,1.0,1.0,0.3913043439388275,0.6231883764266968,0.23188403248786926,-0.5882343793691402,-3.240911098181571e-06,3.5326828757501357e-06,5.151745517032355,2.4250884421037786e-06
62,0.7786928415298462,8.333296932505618e-07,-1.3328733530215686e-06,0.11268501728773117,0.9999999403953552,1.0,0.6496350169181824,0.8759124279022217,0.2262774109840393,-0.3572117158315612,1.0701634568129836e-06,-1.711678302737009e-06,6.910296949634295,1.5719382153405504e-06,0.3320474922657013,3.233410097891465e-06,3.331048219479271e-06,0.1126343384385109,1.0000001192092896,1.0,0.20000000298023224,0.4909090995788574,0.2909090965986252,0.7465652502664177,9.737764733785113e-06,1.0031812512534482e-05,2.947995690064632,4.642286408833746e-06
63,0.6524309515953064,6.948198461032007e-07,9.91140041151084e-07,0.1222262978553772,1.0,1.0,0.5051546096801758,0.7835051417350769,0.2783505320549011,0.34895579002144084,1.0649690659757676e-06,1.519146998744588e-06,5.337857933890369,1.2104268667341484e-06,0.5161510705947876,1.6348702729374054e-06,2.2252400810884865e-07,0.11339706927537918,0.9999999403953552,1.0000001192092896,0.375,0.671875,0.296875,1.3372909342422035,3.167419770404996e-06,4.311210218578087e-07,4.551683056801865,1.6499447698390553e-06
64,0.6222848892211914,-1.096157802749076e-06,2.2206986614037305e-06,0.1039782464504242,1.0,1.0,0.49462366104125977,0.7419354915618896,0.24731183052062988,-0.34034783070059693,-1.761501942653639e-06,3.568614843867018e-06,5.984712435071247,2.476502467854212e-06,0.41189563274383545,2.595356590973097e-06,3.224327542739047e-07,0.11700978875160217,1.0,1.0000001192092896,0.2631579041481018,0.5614035129547119,0.2982456088066101,1.9625622418873798,6.300990065600238e-06,7.828001703389267e-07,3.5201594411796964,2.6153085315763707e-06
65,0.7851213812828064,-3.675052084872732e-06,-1.041662130774057e-06,0.12023896723985672,1.0,1.0,0.6626505851745605,0.8734939694404602,0.21084338426589966,1.8000295100146697,-4.680865266976707e-06,-1.3267512882158471e-06,6.529629035216145,3.8198256270694035e-06,0.41448625922203064,-2.1457672119140625e-06,-2.456846686982317e-06,0.10717824846506119,1.0,1.0,0.2711864411830902,0.5423728823661804,0.2711864411830902,0.6207296435779245,-5.176919589619106e-06,-5.927435964120298e-06,3.867234237578622,3.261964526334006e-06
66,0.720750093460083,2.495447688488639e-06,-1.3487679098034278e-06,0.11233652383089066,1.0,0.9999999403953552,0.5855262875556946,0.8223684430122375,0.23684215545654297,-1.0624496690681913,3.4622877594383324e-06,-1.8713366126556224e-06,6.415942499721455,2.8366237044237643e-06,0.4219791293144226,-2.0503998712229077e-06,3.4513928426349594e-07,0.10030870884656906,1.0,1.0,0.3055555522441864,0.5555555820465088,0.2500000298023224,-1.5243030184383939,-4.8589962625826144e-06,8.179041151161134e-07,4.206772546412946,2.079245237448636e-06
67,0.7095935344696045,-1.5531267081314581e-06,8.514949172422348e-07,0.10005377233028412,1.0,0.9999999403953552,0.6081081032752991,0.7972972989082336,0.18918919563293457,-0.8388501062940047,-2.188752354599747e-06,1.1999738947802009e-06,7.092060857699115,1.7712273048935927e-06,0.5051050782203674,1.290298655476363e-06,-8.31059026040748e-07,0.12538762390613556,1.0,1.0,0.3448275923728943,0.6724137663841248,0.32758617401123047,-0.7046734360422792,2.5545102526234736e-06,-1.6453158294368692e-06,4.028324599833585,1.534773509377819e-06
68,0.5816470384597778,-4.694575466146489e-07,-2.2036688278603833e-06,0.10123681277036667,0.9999999403953552,1.0,0.46464645862579346,0.7070707082748413,0.24242424964904785,0.14653747682408952,-8.071161863758488e-07,-3.788663731585457e-06,5.745363540983495,2.253119324615765e-06,0.530830442905426,1.9709268599399365e-06,7.811046884853567e-07,0.08808905631303787,1.0,0.9999999403953552,0.4444444477558136,0.644444465637207,0.20000001788139343,1.1065755273576894,3.71290526641068e-06,1.4714740411948804e-06,6.026008667982424,2.1200653814461724e-06
69,0.6961885094642639,5.82990196562605e-07,2.0753768694703467e-06,0.0922294482588768,1.0,1.0,0.6090225577354431,0.7894737124443054,0.1804511547088623,0.18956707464051709,8.374015819503388e-07,2.981051626398972e-06,7.548369574331528,2.1557056198889125e-06,0.43077170848846436,3.4059796689689392e-06,1.5497207641601562e-06,0.11756535619497299,1.0,0.9999999403953552,0.2881355881690979,0.5779660940170042,0.28983050584790626,1.335824580026442,7.90667468447609e-06,3.597537015745407e-06,3.664081480709221,3.741968994032273e-06
70,0.6705636978149414,-1.133055889113166e-06,1.4168875850373297e-06,0.10083842277526855,0.9999999403953552,1.0,0.5727272629737854,0.7727272510528564,0.19999998807907104,-0.4688078569014891,-1.689704055112457e-06,2.1129767040440806e-06,6.64982681732884,1.8142177588390384e-06,0.5741750597953796,-2.1429289063235046e-06,4.1098820702245575e-07,0.0724756121635437,0.9999999403953552,1.0000001192092896,0.5060241222381592,0.6626505851745605,0.15662646293640137,-1.5187433145494746,-3.7321808699010973e-06,7.157877797428902e-07,7.922225427697277,2.1819843271362847e-06
71,0.5896949768066406,2.1889095478400122e-06,-1.0626656603562878e-06,0.1307748407125473,1.0,1.0,0.41025641560554504,0.7350427508354187,0.32478633522987366,-1.0612042416326057,3.711928915800876e-06,-1.8020568261477767e-06,4.5092118971945725,2.4332248795221602e-06,0.43272173404693604,1.3260614650789648e-06,7.016317908892233e-07,0.135453462600708,1.0,1.0,0.2586206793785095,0.6034482717514038,0.3448275923728943,0.7792881351764142,3.0644598971662333e-06,1.6214350106530793e-06,3.1945993194961315,1.500242040190112e-06
72,0.6279485821723938,-1.503172370576067e-06,8.753368092584424e-07,0.08938952535390854,1.0,0.9999999403953552,0.523809552192688,0.7142857313156128,0.1904761791229248,-0.8015479476299838,-2.393778757485333e-06,1.3939603339335166e-06,7.024789033135906,1.739465925307542e-06,0.5816773176193237,1.4623005881730933e-06,-1.5304202634069952e-06,0.0974644124507904,0.9999999403953552,1.0,0.46268656849861145,0.7164179086685181,0.2537313401699066,-0.5778884279895191,2.513933464389656e-06,-2.631042308179296e-06,5.96804859275601,2.1167213309309545e-06
73,0.468740850687027,8.049465236581455e-07,1.0558536587268463e-06,0.12009349465370178,0.9999999403953552,0.9999999403953552,0.3199999928474426,0.6133333444595337,0.29333335161209106,0.39153882390473,1.717249105191587e-06,2.2525269659180197e-06,3.903108564956841,1.3276919275932204e-06,0.5032423734664917,7.674807420698926e-07,-2.1889095478400122e-06,0.14968182146549225,0.9999998807907104,0.9999999403953552,0.31111112236976624,0.6888889074325562,0.3777777850627899,-0.24067184426404972,1.525068749108914e-06,-4.349604313241414e-06,3.362064988750289,2.3195585136127347e-06
74,0.6177297234535217,2.702077210869902e-07,-1.0172526572205243e-06,0.11758282780647278,1.0,0.9999999403953552,0.453125,0.7265625,0.2734375,-0.1339483778196116,4.374199158758868e-07,-1.6467574277889429e-06,5.253534733281721,1.05252799542684e-06,0.49011632800102234,-6.675720101156912e-07,-7.402329060823831e-07,0.11616598069667816,1.0,0.9999999403953552,0.34567901492118835,0.6419752836227417,0.29629626870155334,0.3836107269219102,-1.3620657176893341e-06,-1.510317762282502e-06,4.219076066724677,9.96793430925924e-07
75,0.7434267997741699,6.840342337000038e-08,6.607600653296686e-07,0.0636744275689125,1.0,1.0,0.6909090876579285,0.8060606122016907,0.11515152454376221,0.041188022760182394,9.201084946080735e-08,8.888019327907656e-07,11.675269851460326,6.642912706510627e-07,0.4505264163017273,-3.681438329294906e-06,1.9754681943595642e-06,0.09426069259643555,1.0,1.0,0.3333333432674408,0.5666666626930237,0.23333331942558289,-1.2372635460441526,-8.171396891924936e-06,4.38479018785519e-06,4.779538791336787,4.177973523052522e-06
76,0.6619942784309387,2.2184281078807544e-06,-1.1727923947546515e-06,0.085357666015625,1.0,0.9999999403953552,0.5820895433425903,0.746268630027771,0.16417908668518066,-1.021003255182719,3.3511237619985338e-06,-1.7716023557364397e-06,7.755454827630035,2.509355548946728e-06,0.318241149187088,-3.048351970846852e-07,3.6057972465641797e-06,0.09309110790491104,1.0,1.0,0.22033898532390594,0.4406779706478119,0.22033898532390594,-0.06618510993120363,-9.578718528119255e-07,1.133035726340701e-05,3.4185728129838515,3.618659735414685e-06
77,0.6920289993286133,1.4719508953930927e-06,-9.945460988092236e-07,0.10015403479337692,0.9999998807907104,1.0,0.5803571343421936,0.7946428656578064,0.2142857313156128,-0.7379879042514341,2.1270044605308082e-06,-1.4371430426052373e-06,6.909587728228477,1.776446278699464e-06,0.4278382658958435,-1.2221790939292987e-06,-1.5894572413799324e-07,0.11935693025588989,1.0,1.0000001192092896,0.29411765933036804,0.5882353186607361,0.29411765933036804,1.054561114014496,-2.856631429960511e-06,-3.7150803305811634e-07,3.5845064084020604,1.2324712900751857e-06
78,0.6030425429344177,3.8033439864193497e-07,-5.196957317821216e-07,0.1057698130607605,1.0000001192092896,1.0,0.4655172526836395,0.7068965435028076,0.2413792908191681,-0.25027009728843763,6.306914369586362e-07,-8.617880713111948e-07,5.701417295412079,6.440014816930759e-07,0.4833301603794098,-1.0717483291955432e-06,-2.7293251605442492e-06,0.12534193694591522,1.0,1.0,0.3191489279270172,0.6382978558540344,0.3191489279270172,0.2873839858574131,-2.2174203052710946e-06,-5.646905029673151e-06,3.856070171612178,2.9322108234424977e-06
79,0.679990291595459,1.7098018361139111e-06,2.6538259589869995e-07,0.08061478286981583,0.9999999403953552,1.0000001192092896,0.6206896305084229,0.7586206793785095,0.13793104887008667,1.3512133339399819,2.5144466660774647e-06,3.902735214094206e-07,8.434964809478535,1.730274614326996e-06,0.4704505205154419,1.0762895499283331e-06,-5.267915526019351e-07,0.11441032588481903,1.0,0.9999999403953552,0.3199999928474426,0.6200000047683716,0.30000001192092896,-0.7049354891269451,2.2877799369191442e-06,-1.119757359960842e-06,4.111931374600607,1.198294010323715e-06
80,0.6309298276901245,-3.1652905363444006e-06,-5.520525405700027e-07,0.10888735949993134,1.0,1.0,0.47826087474823,0.7246376872062683,0.24637681245803833,2.0394222834633706,-5.016858263104243e-06,-8.749810856304171e-07,5.7942908735852745,3.213071145651963e-06,0.3706907331943512,1.0601112307995209e-06,-2.8655642836383777e-06,0.09104564040899277,1.0,1.0,0.2698412835597992,0.4761904776096344,0.2063491940498352,-0.27424488457910584,2.8598189165543425e-06,-7.730316128026468e-06,4.071448781955689,3.0553714152834517e-06
81,0.6989457607269287,-1.5094166201379267e-06,-1.255103484254505e-06,0.10605460405349731,0.9999999403953552,0.9999999403953552,0.5746268630027771,0.7985074520111084,0.2238805890083313,0.6693336384236539,-2.159558788952797e-06,-1.7957068474702625e-06,6.590380272355632,1.963064769521475e-06,0.5072141289710999,-1.077424940376659e-06,6.516774533338321e-07,0.08488713204860687,0.9999999403953552,0.9999999403953552,0.4157303273677826,0.6067415475845337,0.1910112202167511,-0.652321637134374,-2.1241971677032693e-06,1.2848146991509858e-06,5.975100602763516,1.2591775114451956e-06
82,0.691902220249176,-1.2306940107009723e-06,1.5088489817571826e-06,0.13920901715755463,0.9999998211860657,0.9999999403953552,0.4680851101875305,0.8226950168609619,0.3546099066734314,-0.49054128791721924,-1.7787083145208671e-06,2.1807225889392434e-06,4.970211442945922,1.947108881836075e-06,0.5147577524185181,-1.607622380106477e-06,1.4447030594055832e-07,0.08403272181749344,1.0,1.0,0.4177215099334717,0.6202531456947327,0.202531635761261,-1.4046868422551926,-3.123059826672787e-06,2.8065633709341686e-07,6.125621254006625,1.614100798066147e-06
83,0.6286992430686951,2.242270056740381e-06,6.289708949225314e-07,0.10332559049129486,1.0000001192092896,1.0,0.48965516686439514,0.7310344576835632,0.2413792908191681,1.3764948555738412,3.566516923543449e-06,1.0004304942726208e-06,6.084592940494463,2.3288150192778645e-06,0.4415692389011383,-1.4350528090290027e-06,1.8028986232820898e-06,0.1117066815495491,0.9999999403953552,1.0,0.2921348214149475,0.5730336904525757,0.2808988690376282,-0.5119888379511242,-3.2498857092366044e-06,4.082926031810162e-06,3.952908455138559,2.3043046696421213e-06
84,0.6841942071914673,-8.969079772214172e-07,1.6564414409003803e-06,0.10049445182085037,1.0,0.9999999403953552,0.5583333373069763,0.800000011920929,0.24166667461395264,-0.33763513978212045,-1.310894855436226e-06,2.421007080274441e-06,6.808220618890868,1.8836778298678206e-06,0.29875877499580383,2.6197660645266296e-06,2.736137048486853e-06,0.10873206704854965,1.0,0.9999999403953552,0.1875,0.4375,0.25,0.7011964578728832,8.768804517152369e-06,9.158318078547499e-06,2.7476441445582203,3.7880892519775314e-06
85,0.7157049179077148,8.12893802049075e-07,-3.928229830307828e-07,0.08578226715326309,0.9999999403953552,0.9999999403953552,0.6279069781303406,0.7965116500854492,0.16860467195510864,-0.5836303765466435,1.1357930425187456e-06,-5.488608843408145e-07,8.34318791599546,9.028323373733372e-07,0.45181241631507874,1.269295125894132e-06,-2.6339577630096755e-07,0.10157304257154465,0.9999999403953552,0.9999999403953552,0.3207547068595886,0.5849056839942932,0.2641509771347046,-1.0046694390655928,2.809334738765195e-06,-5.829746678378507e-07,4.448118878372293,1.2963361645776107e-06
86,0.7298405766487122,2.100354095091461e-06,2.502259803804918e-06,0.08149900287389755,0.9999999403953552,0.9999999403953552,0.6220472455024719,0.8188976645469666,0.19685041904449463,0.599713959772373,2.877821930528911e-06,3.428497202495368e-06,8.955111054142828,3.2669238513478237e-06,0.3139786422252655,4.5185996100371995e-07,-1.7449968936489313e-06,0.11762616038322449,1.0,1.0,0.1803278625011444,0.4590163826942444,0.2786885201931,-0.1646121939333277,1.4391377663891084e-06,-5.5576752724527885e-06,2.669278431973811,1.8025514093092332e-06
87,0.6703698039054871,-1.2443179002730176e-06,-2.3069835606293054e-06,0.0802956074476242,0.9999999403953552,1.0,0.5916666388511658,0.75,0.15833336114883423,0.37626975685244385,-1.856163623212399e-06,-3.4413544670936445e-06,8.348681534805264,2.6211638991016414e-06,0.35435616970062256,3.969101726397639e-06,-9.093965900319745e-07,0.09491151571273804,1.0,1.0,0.25,0.4791666567325592,0.2291666567325592,-2.0787204434732827,1.1200850626927971e-05,-2.5663276145937027e-06,3.7335136155606596,4.071949247283726e-06
88,0.7421099543571472,2.027125674430863e-06,-1.8846421312446182e-07,0.12500257790088654,1.0,1.0,0.5649350881576538,0.8376623392105103,0.27272725105285645,-1.7056682498680946,2.731566839876199e-06,-2.539569211557034e-07,5.936717706956803,2.03586769205796e-06,0.3872828483581543,5.313328301781439e-07,-2.016339976762538e-06,0.10618384182453156,0.9999999403953552,1.0,0.25,0.5192307829856873,0.26923078298568726,-0.17615150621994136,1.3719467838141686e-06,-5.206362169015262e-06,3.647261150495788,2.085171810263094e-06
89,0.6459277272224426,-1.130785221903352e-06,-9.582156508258777e-07,0.08098814636468887,0.9999999403953552,0.9999999403953552,0.565517246723175,0.7172414064407349,0.15172415971755981,0.5774569422047278,-1.75063466640637e-06,-1.4834696313110266e-06,7.975497411886125,1.4821782792777235e-06,0.4721284508705139,1.2971106571058044e-06,1.943679080795846e-06,0.10315290093421936,1.0,0.9999999403953552,0.34375,0.609375,0.265625,0.4406426860753859,2.7473623064907036e-06,4.116835069729465e-06,4.5769422832742706,2.3367465472106376e-06
90,0.7238059639930725,-1.288595626647293e-06,-4.541306442007453e-09,0.1438605636358261,0.9999999403953552,1.0,0.4904458522796631,0.8598726391792297,0.36942678689956665,1.2827701741916218,-1.7803028856456624e-06,-6.274195563074076e-09,5.0312741339676466,1.2886036289250198e-06,0.43608561158180237,-5.336034973879578e-07,1.957303084054729e-06,0.11675887554883957,1.0,1.0,0.2830188572406769,0.5849056839942932,0.30188682675361633,-0.1804358505778648,-1.2236181602834255e-06,4.488335647258394e-06,3.7349013051953053,2.0287355804231396e-06
91,0.5774319171905518,1.6195433545362903e-06,1.306760850638966e-06,0.10918372124433517,1.0,0.9999998211860657,0.44999998807907104,0.699999988079071,0.25,0.7020855040468029,2.804729876530132e-06,2.2630522295072717e-06,5.2885871815193255,2.0809960590989435e-06,0.43942731618881226,1.4532180330206756e-06,-6.19888282926695e-07,0.10622870922088623,1.0,0.9999999403953552,0.3076923191547394,0.5769230723381042,0.26923075318336487,-0.8971100342766282,3.3070650649564907e-06,-1.4106698637516642e-06,4.136585889311787,1.5799063689998493e-06
92,0.7590610384941101,-2.081053708025138e-06,-1.8596649624669226e-06,0.10788878798484802,1.0,1.0,0.6666666865348816,0.8518518805503845,0.18518519401550293,0.7277264068829564,-2.741612150903639e-06,-2.449951213679819e-06,7.035531839220153,2.790902776578266e-06,0.5764312148094177,3.331048219479271e-06,-4.200708403345743e-08,0.09845869988203049,1.0,1.0,0.4651162922382355,0.6860465407371521,0.22093024849891663,-3.1967615868649086,5.778733620189141e-06,-7.287428244680248e-08,5.854499003146162,3.3313130797937646e-06
93,0.6761507987976074,2.1071662104077404e-06,1.1875515610881848e-06,0.09471306204795837,0.9999999403953552,1.0,0.5916666388511658,0.7666666507720947,0.17500001192092896,0.963253277266545,3.11640997503059e-06,1.7563386848929387e-06,7.138874462540088,2.4187658316850564e-06,0.3872239589691162,1.591160184943874e-06,1.7756507304511615e-06,0.08857478946447372,1.0,0.9999998807907104,0.2857142984867096,0.5102040767669678,0.22448977828025818,0.5732566304137419,4.109136428550257e-06,4.585579233266267e-06,4.3716794545130835,2.38426639675653e-06
94,0.6699058413505554,9.809222092371783e-07,4.268827922260243e-07,0.11323829740285873,1.0,1.0,0.5496688485145569,0.7748344540596008,0.22516560554504395,0.6874581532424817,1.464266594530674e-06,6.372270976743778e-07,5.9158512699641985,1.069783762670491e-06,0.43178945779800415,8.900960324353946e-07,1.2261526762813446e-06,0.10144028067588806,1.0,1.0,0.30000001192092896,0.5600000023841858,0.25999999046325684,0.3998360228923054,2.0614073710072362e-06,2.839693777704905e-06,4.256555663740135,1.5151637972539915e-06
95,0.7207334041595459,8.12893802049075e-07,8.99746339655394e-08,0.06896118819713593,0.9999999403953552,0.9999999403953552,0.6666666865348816,0.7924528121948242,0.12578612565994263,0.7457914860748727,1.1278687368851178e-06,1.2483743449219624e-07,10.451153349415888,8.17858036683038e-07,0.40980884432792664,-6.062643933546497e-07,-1.4282408073995612e-06,0.09539803117513657,1.0,0.9999999403953552,0.3125,0.5375000238418579,0.2250000238418579,0.24967226953240573,-1.4793797702661376e-06,-3.4851305481492876e-06,4.295744299285228,1.5515889657286918e-06
96,0.7238644361495972,-3.4513927857915405e-06,1.9414083851643227e-07,0.08676265180110931,1.0,1.0,0.6490066051483154,0.7947019934654236,0.14569538831710815,-2.890272800718763,-4.768003296510846e-06,2.682001775759746e-07,8.342957230626181,3.456848684422527e-06,0.29672491550445557,-2.686182597244624e-06,-2.664611429281649e-06,0.1042511835694313,1.0,0.9999999403953552,0.16949152946472168,0.4406779706478119,0.2711864411830902,0.7330061178604084,-9.052740110946896e-06,-8.980042827575801e-06,2.846232139654302,3.7836134864436493e-06
97,0.6812658309936523,5.273591909826791e-07,2.9234658427412796e-07,0.15146882832050323,0.9999999403953552,1.0,0.44029849767684937,0.8208954930305481,0.38059699535369873,0.4080632837969552,7.740861098631599e-07,4.291219988616353e-07,4.497706497376645,6.029711781259994e-07,0.4714869558811188,9.831927627601544e-07,-2.5510787509119837e-06,0.1150360032916069,0.9999999403953552,1.0,0.3181818127632141,0.6060606241226196,0.2878788113594055,-0.2768715738865696,2.0852977271132187e-06,-5.41069759914549e-06,4.098576478786965,2.7339844187739243e-06
98,0.6548508405685425,-9.116672572417883e-07,-9.610539564164355e-07,0.0687541514635086,1.0,1.0,0.5853658318519592,0.7235772609710693,0.1382114291191101,0.4648863710551538,-1.3921733142725514e-06,-1.467589914051472e-06,9.524404013801078,1.3246742599863746e-06,0.3841354250907898,2.9609316243295325e-06,-1.3544446346713812e-06,0.12905840575695038,0.9999999403953552,1.0,0.21212121844291687,0.5454545617103577,0.3333333432674408,-1.2575923768718398,7.708020981425344e-06,-3.5259468933498337e-06,2.97643106938064,3.256015410335893e-06
99,0.6105354428291321,1.9442468328634277e-06,1.7756507304511615e-06,0.08968603610992432,1.0,1.0,0.5087719559669495,0.7105262875556946,0.20175433158874512,0.7004652320025168,3.184489403866027e-06,2.9083451959445183e-06,6.8074101822345,2.633064994194259e-06,0.432770311832428,1.7109371128753992e-06,-7.288796837201517e-07,0.0987216904759407,0.9999999403953552,0.9999999403953552,0.30985915660858154,0.5492957830429077,0.23943662643432617,-0.9896218510670771,3.953443923144993e-06,-1.6842144194677555e-06,4.383706620494676,1.8597234734106023e-06
100,0.42262107133865356,1.25595499866904e-06,-3.633045082551689e-07,0.09911943972110748,1.0,1.0000001192092896,0.2967033088207245,0.5384615659713745,0.24175825715065002,-0.9212578635689244,2.971815917447965e-06,-8.596439535313513e-07,4.263722724876664,1.307445266311473e-06,0.31955400109291077,-8.690925028531638e-07,-8.174351364687027e-07,0.10495637357234955,1.0,0.9999999403953552,0.2063492089509964,0.460317462682724,0.2539682537317276,0.47819726020144,-2.719696139571525e-06,-2.5580420699816654e-06,3.0446169736958413,1.1931144039232713e-06
